Host	Library_ID	Sanguinis	Mitis	Salivarius	Anginosus	Bovis	Pyogenic	Mutans	Downei	Other	Unknown	Genus_other	Streptococcus	Sanguinis_tot	Anginosus_tot
Chimpanzee	SRR17524105	0.148920327624721	25.3909158600149	0.223380491437081	0.670141474311244	4.39314966492926	1.19136262099777	10.126582278481	0.595681310498883	56.9620253164557	0.297840655249442	0.935476121841068	0.0645238781589315	0.000196089170750456	0.000532401268377054
Chimpanzee	SRR17524094	0.130548302872063	39.1644908616188	0	0.522193211488251	7.04960835509138	2.74151436031332	11.0966057441253	0.522193211488251	38.7728459530026	0	0.958710651142734	0.0412893488572661	0.000153902544200086	0.000315610176800345
Chimpanzee	SRR17523801	0	11.6483516483516	0.21978021978022	0	5.27472527472528	1.75824175824176	3.73626373626374	0	77.3626373626374	0	0.97086694839288	0.02913305160712	0.0001	0.0001
Chimpanzee	SRR17524512	0	8.9622641509434	0	0.0943396226415094	3.20754716981132	1.0377358490566	4.33962264150943	0.0943396226415094	82.2641509433962	0	0.939393939393939	0.0606060606060606	0.0001	0.000157175528873642
Chimpanzee	SRR17523812	0	20.534223706177	0	0.166944908180301	4.34056761268781	1.66944908180301	5.67612687813022	0.333889816360601	67.1118530884808	0.166944908180301	0.964069341971087	0.0359306580289125	0.0001	0.000159984404054946
Chimpanzee	SRR17523891	0	25.8252427184466	0	0.194174757281553	3.49514563106796	20.3883495145631	6.01941747572816	0.388349514563107	43.495145631068	0.194174757281553	0.972482985214738	0.0275170147852617	0.0001	0.000158513750731422
Chimpanzee	SRR17524389	0	13.1524008350731	0	0.208768267223382	2.08768267223382	0.835073068893528	18.580375782881	0	65.1356993736952	0	0.949085884353742	0.0509141156462585	0.0001	0.000206292517006803
Chimpanzee	SRR17523832	0	46.2264150943396	0	0.471698113207547	1.88679245283019	3.77358490566038	7.54716981132076	0	40.0943396226415	0	0.987416904083571	0.0125830959164293	0.0001	0.000159354226020893
Chimpanzee	SRR17524077	0	29.0697674418605	0	0.581395348837209	6.97674418604651	2.90697674418605	7.26744186046512	0.290697674418605	52.3255813953488	0.581395348837209	0.983039148013017	0.0169608519869835	0.0001	0.000198609604575486
Chimpanzee	SRR17523905	0	15.3996101364522	0	0.584795321637427	4.48343079922027	2.33918128654971	5.26315789473684	0.194931773879142	71.7348927875244	0	0.93746934771947	0.0625306522805297	0.0001	0.000467692119132247
Chimpanzee	SRR17523821	0	16.3732394366197	0	0.704225352112676	2.8169014084507	1.05633802816901	3.16901408450704	0.176056338028169	75.7042253521127	0	0.965985987184861	0.0340140128151386	0.0001	0.000339535301515061
Chimpanzee	SRR17523980	0	25.8823529411765	0.392156862745098	0.784313725490196	7.05882352941176	3.52941176470588	9.41176470588235	0	51.3725490196078	1.56862745098039	0.983724789379627	0.0162752106203727	0.0001	0.000227648710748022
Chimpanzee	SRR17524122	0	32.5459317585302	0	0.78740157480315	6.2992125984252	2.6246719160105	10.761154855643	0.26246719160105	46.1942257217848	0.5249343832021	0.975102920995883	0.0248970790041168	0.0001	0.0002960399921584
Chimpanzee	SRR17524346	0	26.9230769230769	0.320512820512821	0.961538461538461	4.48717948717949	2.56410256410256	20.8333333333333	0.320512820512821	41.6666666666667	1.92307692307692	0.987093571605858	0.0129064283941425	0.0001	0.000224100273020601
Chimpanzee	SRR17524312	0	59.5029239766082	0	1.16959064327485	6.72514619883041	5.70175438596491	11.8421052631579	0	15.0584795321637	0	0.956664977192093	0.0433350228079067	0.0001	0.000606842372022301
Chimpanzee	SRR17523915	0	54.6038543897216	0	1.2847965738758	4.28265524625268	4.06852248394004	10.2783725910064	0	24.8394004282655	0.642398286937902	0.972366863905325	0.0276331360946746	0.0001	0.000455029585798817
Chimpanzee	SRR17524088	0	16.6950596252129	0	1.53321976149915	4.25894378194208	0.851788756388416	12.7768313458262	0.170357751277683	62.5212947189097	1.19250425894378	0.961664054336468	0.0383359456635319	0.0001	0.000687774294670847
Chimpanzee	SRR17523938	0	21.580547112462	0	2.43161094224924	4.25531914893617	2.12765957446809	7.29483282674772	0	62.3100303951368	0	0.976857062464828	0.0231429375351716	0.0001	0.00066274620146314
Chimpanzee	SRR17523871	0	54.7528517110266	0	2.47148288973384	10.6463878326996	5.893536121673	7.03422053231939	0	14.4486692015209	4.75285171102662	0.971108425793694	0.0288915742063056	0.0001	0.000814050313083599
Chimpanzee	SRR17523999	0	38.7152777777778	0	2.60416666666667	9.20138888888889	3.81944444444444	14.2361111111111	0.347222222222222	28.2986111111111	2.77777777777778	0.950470273535249	0.0495297264647511	0.0001	0.0013941074971961
Chimpanzee	SRR17524526	0	42.9824561403509	0	2.63157894736842	7.89473684210526	3.50877192982456	27.1929824561404	0	14.9122807017544	0.87719298245614	0.99394261424017	0.00605738575982997	0.0001	0.000259404888416578
Chimpanzee	SRR17524363	0	46.031746031746	0	2.64550264550265	9.34744268077601	5.11463844797178	11.9929453262787	0	24.8677248677249	0	0.97049487433002	0.0295051256699797	0.0001	0.000880558880158193
Chimpanzee	SRR17524549	0	36.0294117647059	0	2.94117647058824	8.08823529411765	2.20588235294118	28.6764705882353	0	22.0588235294118	0	0.984200743494424	0.0157992565055762	0.0001	0.000564684014869889
Chimpanzee	SRR17524305	0	32.4786324786325	0	4.48717948717949	6.62393162393162	3.20512820512821	27.3504273504274	0	25.6410256410256	0.213675213675214	0.974233331498101	0.0257666685018995	0.0001	0.00125619666354677
Chimpanzee	SRR17524065	0	11.9540229885057	0	6.66666666666667	4.59770114942529	1.83908045977012	3.90804597701149	0.229885057471264	70.8045977011494	0	0.981135348453966	0.0188646515460341	0.0001	0.00135764343640227
Chimpanzee	SRR17524155	0	13.0434782608696	4.34782608695652	8.69565217391304	8.69565217391304	8.69565217391304	34.7826086956522	0	21.7391304347826	0	0.998706795203386	0.00129320479661415	0.0001	0.000217557162170105
Galago	SRR17524425	2.25563909774436	18.0451127819549	0	0	12.0300751879699	6.76691729323308	18.796992481203	0.75187969924812	37.593984962406	3.7593984962406	0.9884287454324	0.0115712545676005	0.000361005742126327	0.0001
Galago	SRR17524426	1.47783251231527	17.7339901477833	0	0	11.4942528735632	3.77668308702792	14.2857142857143	0.492610837438424	48.1116584564861	2.62725779967159	0.966995447647951	0.0330045523520486	0.000587752005202688	0.0001
Galago	SRR17524423	0	11.4754098360656	0	0	12.2950819672131	1.63934426229508	5.73770491803279	0	36.0655737704918	32.7868852459016	0.983911380720032	0.0160886192799683	0.0001	0.0001
Galago	SRR17524424	0	1.23456790123457	0	0	2.46913580246914	59.2592592592593	1.23456790123457	1.23456790123457	30.8641975308642	3.7037037037037	0.99586716937355	0.00413283062645012	0.0001	0.0001
Galago	SRR17524427	0	0.53475935828877	0	0.53475935828877	3.74331550802139	0.53475935828877	1.60427807486631	0	20.3208556149733	72.7272727272727	0.961656756202584	0.0383432437974164	0.0001	0.000305044084478163
Gibbon	SRR17524235	0	30.7692307692308	0	7.69230769230769	23.0769230769231	23.0769230769231	0	0	15.3846153846154	0	0.999647973137643	0.000352026862357497	0.0001	0.000127078989412115
Howler Monkey	SRR17524398	0.0592417061611374	1.65876777251185	1.30331753554502	0	0.829383886255924	0.0592417061611374	0.533175355450237	0.0592417061611374	90.0473933649289	5.45023696682465	0.839115516584064	0.160884483415936	0.000195310712924133	0.0001
Howler Monkey	SRR17524400	0	1.11870727159727	1.61591050341827	0	0.435052827843381	0.310752019888129	0.248601615910503	0.0621504039776259	84.5866998135488	11.622125543816	0.822719259585721	0.177280740414279	0.0001	0.0001
Howler Monkey	SRR17524403	0	0.520471894517696	3.95558639833449	0	0.381679389312977	0.381679389312977	0.173490631505899	0.173490631505899	87.7862595419847	6.62734212352533	0.552275904924654	0.447724095075346	0.0001	0.0001
Howler Monkey	SRR17524401	0	2.007136485281	0.178412132024978	0.0446030330062444	0.579839429081178	0.490633363068689	0.312221231043711	0	75.2453166815344	21.1418376449599	0.847762612887893	0.152237387112107	0.0001	0.000167902492021457
Howler Monkey	SRR17524402	0	4.31693989071038	2.84153005464481	0.0546448087431694	0.437158469945355	0.437158469945355	0.109289617486339	0.109289617486339	83.7704918032787	7.92349726775956	0.743338008415147	0.256661991584853	0.0001	0.000240252454417952
Mangabey	SRR17524358	0.128369704749679	5.77663671373556	0	0	1.28369704749679	0	3.0808729139923	0	27.98459563543	61.7458279845956	0.959542975850428	0.0404570241495715	0.000151934562451311	0.0001
Mangabey	SRR17524365	0.0583771161704612	6.50904845300642	0	0.175131348511384	0.788091068301226	0.0583771161704612	3.1523642732049	0.0875656742556918	36.0478692352598	53.1231757151197	0.869046708967204	0.130953291032796	0.000176446754835257	0.000329340264505772
Mangabey	SRR17524369	0.0496524329692155	2.58192651439921	0	0.0496524329692155	0.446871896722939	0.0496524329692155	3.47567030784508	0.099304865938431	30.4865938430983	62.7606752730884	0.925038150891428	0.0749618491085719	0.000137220381881118	0.000137220381881118
Mangabey	SRR17524366	0.049079754601227	1.57055214723926	0	0	0.588957055214724	0.049079754601227	3.33742331288344	0.0736196319018405	27.8527607361963	66.478527607362	0.845743271378279	0.154256728621721	0.000175708823863421	0.0001
Mangabey	SRR17524098	0.0258732212160414	5.82147477360931	0	0	0.569210866752911	0.206985769728331	1.5006468305304	0.0776196636481242	60.620957309185	31.1772315653299	0.893842012744452	0.106157987255548	0.000127466490881125	0.0001
Mangabey	SRR17524092	0.0206910821435961	4.63480240016553	0	0	0.434512725015518	0.0827643285743844	3.22780881440099	0.0206910821435961	29.9399958617836	61.6387337057728	0.757123473541384	0.242876526458616	0.000150253781597065	0.0001
Mangabey	SRR17524583	0.0147015583651867	2.52866803881211	0	0	0.235224933842987	0.0441046750955601	2.21993531314319	0.0441046750955601	45.6042340488092	49.3090267568362	0.721776832460733	0.278223167539267	0.000140903141361257	0.0001
Mangabey	SRR17524096	0	0.962000962000962	0	0	0.673400673400673	0	3.7037037037037	0	28.5714285714286	66.0894660894661	0.891362282489418	0.108637717510582	0.0001	0.0001
Mangabey	SRR17524352	0	4.00529625951672	0	0	0.926845415425356	0.099304865938431	2.151605428666	0.066203243958954	51.4068189341278	41.3439258523668	0.789271763392857	0.210728236607143	0.0001	0.0001
Mangabey	SRR17524353	0	0.62960687960688	0.107493857493857	0	0.383906633906634	0.0767813267813268	2.18058968058968	0	48.0497542997543	48.5718673218673	0.678403871796138	0.321596128203862	0.0001	0.0001
Mangabey	SRR17524357	0	0.978473581213307	0	0	0.489236790606654	0	2.83757338551859	0.0978473581213307	27.3972602739726	68.1996086105675	0.956008953168044	0.0439910468319559	0.0001	0.0001
Mangabey	SRR17524093	0	1.67774612219057	0	0.0316555872111428	0.506489395378284	0.0316555872111428	3.41880341880342	0	30.2627413738525	64.070908515353	0.849449554401182	0.150550445598818	0.0001	0.000147657627603298
