Full	Library_ID	Sanguinis	Mitis	Salivarius	Anginosus	Bovis	Pyogenic	Mutans	Downei	Other	Unknown	Genus_other	Streptococcus	Sanguinis_tot	Anginosus_tot	Mitis_tot
Buccal mucosa - Non-industrial	SRR1646047	3.60666494809121	93.4756626280143	0.342152750111317	0.126549647301446	0.189824470952169	0.391366501839657	0.0796794075601697	0.110145063391999	0.745236811886293	0.932717770851398	0.702933065931311	0.297066934068689	0.0108161508199004	0.000476005291926331	0.277835612575288
Buccal mucosa - Non-industrial	SRR1646032	2.56323012362482	94.0682771917886	0.487694227061359	0.102075535896563	0.192809345582398	0.340251786321878	0.0907338096858342	0.124758988318022	0.612453215379381	1.41771577634116	0.785441359001193	0.214558640998807	0.00560012168410806	0.000319031394499878	0.201949598442443
Buccal mucosa - Non-industrial	SRR1646041	2.21703617269545	95.0991831971995	0	0.466744457409568	0.466744457409568	0.233372228704784	0.233372228704784	0	0.233372228704784	1.05017502917153	0.668984163769795	0.331015836230205	0.00743874082657397	0.00164499806875241	0.314893356508304
Buccal mucosa - Non-industrial	SRR1646042	1.00594675707219	94.8183552863151	0.5687396950666	0.188962374256655	0.17228922358695	0.83180496118861	0.198225235739825	0.153763500620612	1.04855591989477	1.01335704625873	0.863275950817885	0.136724049182115	0.00147667013158228	0.000358601019192252	0.129861934944097
Buccal mucosa - Industrial	SRS013945	22.4816666677985	74.5581088027837	0.210105861029981	0.183146576340613	0.112794387579443	0.229119966100567	0.087532790842807	0.0850202126727652	0.511954779025541	1.54054995582616	0.899913044234871	0.100086955765129	0.0226042275765445	0.000283330368461412	0.0747329297096957
Buccal mucosa - Industrial	SRS015436	21.4478724381583	75.9572663569756	0.307227945160977	0.164897859190409	0.124954897739362	0.289220326706796	0.0693010381175681	0.0941988174220546	0.543989849162063	1.00107047136689	0.613311773616277	0.386688226383723	0.0830434414689789	0.000737694763037955	0.293842752078976
Buccal mucosa - Industrial	SRS056892	16.8041759256757	79.538520415258	0.806449401645724	0.420499044427183	0.119549425579112	0.266675127569657	0.128519549582263	0.0831597085532287	0.514939956966907	1.31751144474227	0.711253110277619	0.288746889722381	0.0486282818922407	0.00131434673462333	0.229796937063469
Buccal mucosa - Industrial	SRS043239	15.8558777517471	49.1296549538754	31.3689552321459	0.342954096913182	0.212971494584571	0.344415439779599	0.108754674374353	0.16520865668749	0.606457289562782	1.86475041032969	0.796664753777721	0.203335246222279	0.0323436701421588	0.000797413221008983	0.100007454720146
Buccal mucosa - Industrial	SRS011310	9.34528448020482	87.6529059537222	0.291719658835525	0.131511790732785	0.334549625059337	0.57194661006766	0.0725492038980028	0.0750952074457517	0.806583441697114	0.717854028336781	0.402836731065519	0.597163268934481	0.0559107789914411	0.000885398828992656	0.523570095801036
Buccal mucosa - Industrial	SRS019124	8.17576112591594	88.1166020584275	1.24014817660974	0.138095445757563	0.114837265419447	0.240517871672204	0.0698924034147095	0.0773177346375201	0.502918862344967	1.32390905580038	0.698433957765845	0.301566042234155	0.0247577144150368	0.000516489426619066	0.265855563955121
